class,fpr,tpr
a,0.36620282221470896,1.0
a,0.36621171948680536,1.0
a,0.36638966492873287,1.0
a,0.3664697403776002,1.0
a,0.3665142267380821,1.0
a,0.3666654803637205,1.0
a,0.3669679876149972,1.0
a,0.36700357670338274,1.0
a,0.3670480630638646,1.0
a,0.36707475488015373,1.0
a,0.3670925494243465,1.0
a,0.3671726248732139,1.0
a,0.36721711123369577,1.0
a,0.3672260085057921,1.0
a,0.3672438030499849,1.0
a,0.368124632987526,1.0
a,0.36831147570154993,1.0
a,0.36833816751783904,1.0
a,0.3698507037742228,1.0
a,0.3698596010463192,1.0
a,0.3698951901347047,1.0
a,0.3702154919301742,1.0
a,0.370233286474367,1.0
a,0.37026887556275245,1.0
a,0.3704824100930655,1.0
a,0.3705002046372582,1.0
a,0.3706069719024147,1.0
a,0.37062476644660747,1.0
a,0.37066925280708934,1.0
a,0.37069594462337846,1.0
a,0.37070484189547487,1.0
a,0.37074932825595674,1.0
a,0.3708560955211132,1.0
a,0.3708827873374024,1.0
a,0.37089168460949873,1.0
a,0.37091837642578784,1.0
a,0.37142552093528125,1.0
a,0.371443315479474,1.0
a,0.37145221275157037,1.0
a,0.3714700072957631,1.0
a,0.3715411854725341,1.0
a,0.37174582273075074,1.0
a,0.37235083723330425,1.0
a,0.37235973450540066,1.0
a,0.37245760449846077,1.0
a,0.37247539904265353,1.0
a,0.3724842963147499,1.0
a,0.3725643717636173,1.0
a,0.37259996085200275,1.0
a,0.37275121447764115,1.0
a,0.37353417442212217,1.0
a,0.3735430716942186,1.0
a,0.37361424987098957,1.0
a,0.3736231471430859,1.0
a,0.37365873623147144,1.0
a,0.3737477089524352,1.0
a,0.3737744007687243,1.0
a,0.3737921953129171,1.0
a,0.37386337348968807,1.0
a,0.3740680107479047,1.0
a,0.37418367528515756,1.0
a,0.3743171343666032,1.0
a,0.3743438261828923,1.0
a,0.37447728526433793,1.0
a,0.37448618253643434,1.0
a,0.3778760432051533,1.0
a,0.37797391319821344,1.0
a,0.3791127640265495,1.0
a,0.3805452248340659,1.0
a,0.38058971119454776,1.0
a,0.3806075057387405,1.0
a,0.38063419755502964,1.0
a,0.380643094827126,1.0
a,0.38068758118760787,1.0
a,0.3811947256971013,1.0
a,0.38131039023435415,1.0
a,0.3813281847785469,1.0
a,0.38134597932273967,1.0
a,0.3813637738669324,1.0
a,0.38140826022741425,1.0
a,0.381426054771607,1.0
a,0.3814438493157998,1.0
a,0.381497232948378,1.0
a,0.38153282203676353,1.0
a,0.3815417193088599,1.0
a,0.3817196647507874,1.0
a,0.3817285620228838,1.0
a,0.3817730483833657,1.0
a,0.3818264320159439,1.0
a,0.38203996654625694,1.0
a,0.3822001174439917,1.0
a,0.38288520739541254,1.0
a,0.3829030019396053,1.0
a,0.3831254337420147,1.0
a,0.3831877146466893,1.0
a,0.3833300710002313,1.0
a,0.38439774365179635,1.0
a,0.38588358809189105,1.0
a,0.3868266989341068,1.0
a,0.38690677438297416,1.0
a,0.3887485097069239,1.0
a,0.3894069078420556,1.0
a,0.3909906222752104,1.0
a,0.3915422531451857,1.0
a,0.39162232859405305,1.0
a,0.39163122586614946,1.0
a,0.3921116785593537,1.0
a,0.392165062191932,1.0
a,0.39317935121091874,1.0
a,0.3934017830133281,1.0
a,0.39342847482961724,1.0
a,0.3935530366389665,1.0
a,0.3942025375020019,1.0
a,0.3945762229300496,1.0
a,0.3952702101535669,1.0
a,0.3953502856024343,1.0
a,0.3978148299731302,1.0
a,0.4003416552485008,1.0
a,0.4003772443368863,1.0
a,0.41348292613484705,1.0
a,0.4136163852162927,1.0
a,0.4154848123565315,1.0
a,0.4157784223357119,1.0
a,0.41729095859209564,1.0
a,0.41800274035980567,1.0
a,0.4216951082798014,1.0
a,0.44626047653789347,1.0
a,1.0,1.0
e,0.0,0.0
e,0.0,0.0625
e,0.0,1.0
e,0.0002666003128110337,1.0
e,0.00029326034409213705,1.0
e,0.0006576141049338831,1.0
e,0.0006842741362149865,1.0
e,0.0011908147305559505,1.0
e,0.001226361438930755,1.0
e,0.0016440352623347078,1.0
e,0.0016884686478032135,1.0
e,0.0017506753874591214,1.0
e,0.0017773354187402247,1.0
e,0.0018839755438646382,1.0
e,0.0019017488980520405,1.0
e,0.0022038959192378785,1.0
e,0.002221669273425281,1.0
e,0.0024260628465804066,1.0
e,0.002461609554955211,1.0
e,0.002523816294611119,1.0
e,0.0031281103369827953,1.0
e,0.0035457841603867483,1.0
e,0.003607990900042656,1.0
e,0.0038568178586662876,1.0
e,0.003910137921228494,1.0
e,0.0041678515569458265,1.0
e,0.004185624911133229,1.0
e,0.004327811744632447,1.0
e,0.004363358453007252,1.0
e,0.0045944120574434805,1.0
e,0.004612185411630883,1.0
e,0.004852125693160813,1.0
e,0.004869899047348215,1.0
e,0.004878785724441917,1.0
e,0.004958765818285226,1.0
e,0.005252026162377364,1.0
e,0.005269799516564766,1.0
e,0.0054119863500639845,1.0
e,0.005483079766813593,1.0
e,0.006336200767808901,1.0
e,0.006353974121996303,1.0
e,0.006513934309682923,1.0
e,0.00656725437224513,1.0
e,0.006665007820275843,1.0
e,0.006798307976681359,1.0
e,0.00719820844589791,1.0
e,0.007287075216834921,1.0
e,0.007500355467083748,1.0
e,0.007553675529645955,1.0
e,0.008024669415612114,1.0
e,0.008042442769799516,1.0
e,0.008255723020048343,1.0
e,0.008291269728423149,1.0
e,0.008726716906014504,1.0
e,0.008762263614389308,1.0
e,0.008806696999857814,1.0
e,0.008824470354045216,1.0
e,0.008886677093701124,1.0
e,0.00894888383335703,1.0
e,0.00901997725010664,1.0
e,0.009037750604294043,1.0
e,0.009153277406512157,1.0
e,0.009171050760699559,1.0
e,0.009419877719323191,1.0
e,0.009446537750604294,1.0
e,0.009668704677946822,1.0
e,0.009713138063415328,1.0
e,0.009961965022038959,1.0
e,0.009979738376226361,1.0
e,0.01052182567894213,1.0
e,0.010539599033129532,1.0
e,0.011259419877719324,1.0
e,0.011277193231906726,1.0
e,0.011677093701123275,1.0
e,0.011712640409498081,1.0
e,0.012441347931181573,1.0
e,0.012459121285368975,1.0
e,0.01249466799374378,1.0
e,0.012512441347931181,1.0
e,0.012619081473055595,1.0
e,0.012636854827242998,1.0
e,0.012699061566898906,1.0
e,0.013018981942272146,1.0
e,0.013036755296459548,1.0
e,0.013214488838333571,1.0
e,0.013232262192520973,1.0
e,0.013427769088582397,1.0
e,0.0134455424427698,1.0
e,0.013543295890800512,1.0
e,0.013561069244987914,1.0
e,0.013818782880705247,1.0
e,0.013836556234892649,1.0
e,0.01392542300582966,1.0
e,0.013943196360017063,1.0
e,0.014218683349921797,1.0
e,0.0142364567041092,1.0
e,0.014254230058296602,1.0
e,0.014298663443765108,1.0
e,0.014307550120858808,1.0
e,0.014334210152139912,1.0
e,0.014440850277264326,1.0
e,0.014458623631451728,1.0
e,0.014654130527513153,1.0
e,0.014814090715199773,1.0
e,0.014894070809043083,1.0
e,0.014911844163230485,1.0
e,0.015151784444760416,1.0
e,0.015169557798947818,1.0
e,0.015213991184416324,1.0
e,0.015240651215697426,1.0
e,0.015258424569884828,1.0
e,0.015578344945258069,1.0
e,0.015596118299445471,1.0
e,0.016111545570880136,1.0
e,0.01612931892506754,1.0
e,0.01724015356178018,1.0
e,0.017257926915967583,1.0
e,0.01732902033271719,1.0
e,0.01734679368690459,1.0
e,0.017542300582966016,1.0
e,0.01757784729134082,1.0
e,0.018013294468932177,1.0
e,0.01803106782311958,1.0
e,0.018502061709085738,1.0
e,0.018528721740366842,1.0
e,0.018617588511303854,1.0
e,0.01864424854258496,1.0
e,0.018688681928053463,1.0
e,0.018706455282240863,1.0
e,0.018964168917958196,1.0
e,0.0189819422721456,1.0
e,0.019017488980520404,1.0
e,0.019035262334707807,1.0
e,0.0197817432105787,1.0
e,0.0197995165647661,1.0
e,0.019826176596047206,1.0
e,0.01985283662732831,1.0
e,0.02019053035688895,1.0
e,0.020208303711076354,1.0
e,0.02040381060713778,1.0
e,0.020421583961325183,1.0
e,0.02066152424285511,1.0
e,0.020839257784729136,1.0
e,0.020945897909853548,1.0
e,0.02096367126404095,1.0
e,0.021132518128821273,1.0
e,0.021150291483008673,1.0
e,0.021310251670695293,1.0
e,0.021345798379070097,1.0
e,0.021479098535475614,1.0
e,0.021496871889663018,1.0
e,0.02152353192094412,1.0
e,0.021621285368974834,1.0
e,0.021656832077349638,1.0
e,0.02167460543153704,1.0
e,0.02177235887956775,1.0
e,0.021790132233755154,1.0
e,0.021896772358879567,1.0
e,0.02191454571306697,1.0
e,0.021941205744348075,1.0
e,0.021958979098535475,1.0
e,0.022216692734252808,1.0
e,0.022287786151002416,1.0
e,0.02270545997440637,1.0
e,0.022723233328593773,1.0
e,0.022883193516280393,1.0
e,0.022900966870467793,1.0
e,0.023052040381060714,1.0
e,0.023096473766529218,1.0
e,0.02365633442343239,1.0
e,0.02367410777761979,1.0
e,0.0237363145172757,1.0
e,0.023754087871463103,1.0
e,0.023780747902744207,1.0
e,0.023798521256931607,1.0
e,0.02405623489264894,1.0
e,0.024074008246836344,1.0
e,0.024100668278117448,1.0
e,0.024136214986492252,1.0
e,0.024153988340679652,1.0
e,0.024633868903739514,1.0
e,0.024651642257926917,1.0
e,0.024980449310393858,1.0
e,0.02499822266458126,1.0
e,0.02514929617517418,1.0
e,0.025167069529361583,1.0
e,0.025344803071235603,1.0
e,0.025362576425423007,1.0
e,0.02539812313379781,1.0
e,0.02541589648798521,1.0
e,0.025549196644390728,1.0
e,0.025575856675671832,1.0
e,0.025700270154983648,1.0
e,0.025718043509171052,1.0
e,0.025726930186264752,1.0
e,0.025744703540452153,1.0
e,0.026037963884544293,1.0
e,0.026055737238731693,1.0
e,0.02667780463529077,1.0
e,0.026704464666571875,1.0
e,0.02672223802075928,1.0
e,0.02674001137494668,1.0
e,0.02722877861510024,1.0
e,0.027246551969287644,1.0
e,0.027344305417318356,1.0
e,0.027504265605004977,1.0
e,0.027788639272003413,1.0
e,0.027806412626190814,1.0
e,0.02863287359590502,1.0
e,0.02865064695009242,1.0
e,0.02873062704393573,1.0
e,0.028748400398123135,1.0
e,0.028935020617090856,1.0
e,0.02897056732546566,1.0
e,0.02918384757571449,1.0
e,0.029228280961182993,1.0
e,0.029326034409213705,1.0
e,0.02935269444049481,1.0
e,0.029965875159960187,1.0
e,0.03000142186833499,1.0
e,0.03038354898336414,1.0
e,0.030499075785582256,1.0
e,0.03054350917105076,1.0
e,0.030579055879425564,1.0
e,0.030667922650362577,1.0
e,0.03068569600454998,1.0
e,0.030792336129674393,1.0
e,0.030810109483861793,1.0
e,0.030845656192236597,1.0
e,0.0308723162235177,1.0
e,0.030890089577705105,1.0
e,0.030907862931892505,1.0
e,0.03092563628607991,1.0
e,0.030961182994454713,1.0
e,0.030978956348642117,1.0
e,0.03101450305701692,1.0
e,0.03103227641120432,1.0
e,0.031361083463671266,1.0
e,0.031378856817858666,1.0
e,0.03140551684913977,1.0
e,0.031423290203327174,1.0
e,0.03149438362007678,1.0
e,0.03151215697426418,1.0
e,0.03172543722451301,1.0
e,0.031752097255794115,1.0
e,0.031787643964168916,1.0
e,0.03181430399545002,1.0
e,0.03187651073510593,1.0
e,0.03199203753732404,1.0
e,0.032089790985354756,1.0
e,0.032107564339542156,1.0
e,0.03220531778757287,1.0
e,0.03222309114176027,1.0
e,0.03224086449594767,1.0
e,0.03227641120432248,1.0
e,0.032507464808758706,1.0
e,0.03252523816294611,1.0
e,0.03269408502772643,1.0
e,0.03273851841319494,1.0
e,0.032791838475757146,1.0
e,0.032827385184131946,1.0
e,0.03341390587231623,1.0
e,0.03343167922650363,1.0
e,0.03344056590359733,1.0
e,0.033582752737096544,1.0
e,0.033600526091283944,1.0
e,0.03361829944547135,1.0
e,0.03366273283093985,1.0
e,0.033813806341532776,1.0
e,0.033822693018626476,1.0
e,0.03384046637281388,1.0
e,0.03395599317503199,1.0
e,0.03397376652921939,1.0
e,0.03438255367552965,1.0
e,0.0347824541447462,1.0
e,0.0348091141760273,1.0
e,0.0348268875302147,1.0
e,0.03486243423858951,1.0
e,0.03488020759277691,1.0
e,0.03512014787430684,1.0
e,0.03513792122849424,1.0
e,0.035288994739087164,1.0
e,0.035306768093274564,1.0
e,0.035324541447461964,1.0
e,0.03542229489549268,1.0
e,0.03570666856249111,1.0
e,0.035724441916678513,1.0
e,0.03576887530214702,1.0
e,0.03578664865633442,1.0
e,0.03629318925067539,1.0
e,0.036319849281956494,1.0
e,0.036346509313237595,1.0
e,0.036364282667424995,1.0
e,0.03663088298023603,1.0
e,0.036648656334423435,1.0
e,0.036657543011517135,1.0
e,0.036693089719891936,1.0
e,0.036728636428266744,1.0
e,0.036746409782454144,1.0
e,0.03687082326176596,1.0
e,0.03688859661595336,1.0
e,0.036995236741077776,1.0
e,0.03701301009526518,1.0
e,0.037039670126546284,1.0
e,0.037057443480733684,1.0
e,0.03728849708516992,1.0
e,0.03730627043935732,1.0
e,0.03733293047063842,1.0
e,0.037359590501919525,1.0
e,0.03760841746054315,1.0
e,0.03764396416891796,1.0
e,0.038114958054884115,1.0
e,0.03813273140907152,1.0
e,0.03829269159675814,1.0
e,0.03831046495094554,1.0
e,0.03833712498222665,1.0
e,0.03861261197213138,1.0
e,0.03864815868050619,1.0
e,0.03938575287928338,1.0
e,0.03940352623347078,1.0
e,0.039439072941845586,1.0
e,0.03946573297312669,1.0
e,0.03973233328593772,1.0
e,0.03975010664012513,1.0
e,0.039865633442343236,1.0
e,0.03988340679653064,1.0
e,0.03989229347362434,1.0
e,0.03994561353618655,1.0
e,0.03999893359874876,1.0
e,0.04001670695293616,1.0
e,0.04011446040096687,1.0
e,0.040132233755154276,1.0
e,0.040869827953931466,1.0
e,0.040887601308118866,1.0
e,0.040896487985212567,1.0
e,0.040932034693587374,1.0
e,0.04122529503767951,1.0
e,0.041243068391866915,1.0
e,0.04135859519408503,1.0
e,0.04137636854827243,1.0
e,0.04150966870467795,1.0
e,0.04152744205886535,1.0
e,0.041607422152708656,1.0
e,0.041634082183989764,1.0
e,0.04170517560073937,1.0
e,0.04172294895492677,1.0
e,0.04182070240295749,1.0
e,0.04183847575714489,1.0
e,0.042291696288923646,1.0
e,0.042309469643111046,1.0
e,0.04246942983079767,1.0
e,0.04254940992464098,1.0
e,0.04262939001848429,1.0
e,0.042647163372671694,1.0
e,0.0427538034977961,1.0
e,0.04278046352907721,1.0
e,0.04278935020617091,1.0
e,0.04281601023745201,1.0
e,0.04283378359163941,1.0
e,0.04292265036257643,1.0
e,0.04294042371676383,1.0
e,0.04315370396701265,1.0
e,0.04317147732120006,1.0
e,0.04320702402957486,1.0
e,0.04322479738376226,1.0
e,0.04327811744632447,1.0
e,0.043313664154699276,1.0
e,0.04355360443622921,1.0
e,0.04358915114460401,1.0
e,0.04384686478032134,1.0
e,0.04386463813450874,1.0
e,0.04390907151997725,1.0
e,0.04392684487416465,1.0
e,0.04414012512441348,1.0
e,0.04415789847860088,1.0
e,0.0443089719891938,1.0
e,0.044326745343381206,1.0
e,0.045126546281814305,1.0
e,0.045144319636001705,1.0
e,0.04517097966728281,1.0
e,0.04518875302147021,1.0
e,0.045544220105218254,1.0
e,0.04556199345940566,1.0
e,0.04560642684487416,1.0
e,0.04563308687615527,1.0
e,0.04607742073084033,1.0
e,0.04610408076212143,1.0
e,0.04612185411630883,1.0
e,0.046139627470496235,1.0
e,0.046246267595620644,1.0
e,0.04626404094980805,1.0
e,0.04635290772074506,1.0
e,0.04637068107493246,1.0
e,0.04645066116877577,1.0
e,0.046468434522963176,1.0
e,0.04661062135646239,1.0
e,0.04662839471064979,1.0
e,0.04675280818996161,1.0
e,0.04679724157543012,1.0
e,0.04680612825252382,1.0
e,0.04682390160671122,1.0
e,0.04693942840892933,1.0
e,0.046957201763116733,1.0
e,0.046966088440210434,1.0
e,0.04698386179439784,1.0
e,0.04703718185696005,1.0
e,0.04705495521114745,1.0
e,0.04708161524242855,1.0
e,0.04709938859661595,1.0
e,0.04715270865917816,1.0
e,0.047170482013365565,1.0
e,0.04765036257642542,1.0
e,0.04769479596189393,1.0
e,0.04770368263898763,1.0
e,0.04772145599317503,1.0
e,0.047934736243423856,1.0
e,0.04795250959761126,1.0
e,0.04800582966017347,1.0
e,0.04802360301436087,1.0
e,0.04811246978529788,1.0
e,0.04813024313948528,1.0
e,0.04852125693160813,1.0
e,0.04854791696288924,1.0
e,0.048627897056732546,1.0
e,0.048645670410919946,1.0
e,0.04872565050476326,1.0
e,0.048930044077918386,1.0
e,0.049010024171761694,1.0
e,0.049027797525949095,1.0
e,0.0490633442343239,1.0
e,0.0490811175885113,1.0
e,0.04920553106782312,1.0
e,0.04922330442201052,1.0
e,0.04940103796388454,1.0
e,0.049418811318071944,1.0
e,0.04961431821413337,1.0
e,0.049640978245414476,1.0
e,0.05008531210009953,1.0
e,0.050129745485568034,1.0
e,0.05022749893359875,1.0
e,0.05024527228778615,1.0
e,0.05028081899616096,1.0
e,0.05029859235034836,1.0
e,0.050387459121285366,1.0
e,0.050414119152566474,1.0
e,0.05047632589222238,1.0
e,0.05049409924640978,1.0
e,0.05052075927769088,1.0
e,0.05053853263187829,1.0
e,0.0506096260486279,1.0
e,0.050680719465377506,1.0
e,0.05084067965306412,1.0
e,0.05085845300725153,1.0
e,0.05098286648656335,1.0
e,0.05100063984075075,1.0
e,0.05112505332006256,1.0
e,0.05134722024740509,1.0
e,0.051480520403810605,1.0
e,0.05149829375799801,1.0
e,0.05153384046637281,1.0
e,0.05155161382056021,1.0
e,0.05157827385184132,1.0
e,0.05174712071662164,1.0
e,0.051764894070809045,1.0
e,0.05189819422721456,1.0
e,0.05191596758140196,1.0
e,0.05198706099815157,1.0
e,0.05200483435233897,1.0
e,0.052191454571306695,1.0
e,0.0522092279254941,1.0
e,0.0522181146025878,1.0
e,0.0522536613109626,1.0
e,0.05227143466515001,1.0
e,0.05232475472771221,1.0
e,0.05242250817574293,1.0
e,0.05244028152993033,1.0
e,0.052502488269586235,1.0
e,0.052520261623773636,1.0
e,0.05272465519692877,1.0
e,0.05274242855111617,1.0
e,0.052795748613678375,1.0
e,0.052813521967865776,1.0
e,0.052902388738802784,1.0
e,0.05292016209299019,1.0
e,0.05315121569742642,1.0
e,0.05316898905161382,1.0
e,0.053186762405801224,1.0
e,0.053204535759988625,1.0
e,0.05335560927058154,1.0
e,0.05337338262476895,1.0
e,0.05339115597895635,1.0
e,0.05342670268733115,1.0
e,0.053888809896203614,1.0
e,0.053924356604578415,1.0
e,0.05396878999004692,1.0
e,0.05399545002132802,1.0
e,0.05412875017773354,1.0
e,0.05414652353192095,1.0
e,0.05415541020901465,1.0
e,0.05418207024029575,1.0
e,0.05419984359448315,1.0
e,0.054217616948670555,1.0
e,0.054226503625764255,1.0
e,0.054253163657045356,1.0
e,0.05427093701123276,1.0
e,0.054297597042513863,1.0
e,0.05437757713635717,1.0
e,0.05439535049054457,1.0
e,0.05444867055310678,1.0
e,0.05447533058438789,1.0
e,0.054635290772074505,1.0
e,0.05467083748044931,1.0
e,0.05467972415754301,1.0
e,0.05469749751173041,1.0
e,0.05476859092848002,1.0
e,0.05478636428266743,1.0
e,0.05485745769941704,1.0
e,0.054919664439072945,1.0
e,0.05507962462675956,1.0
e,0.05510628465804066,1.0
e,0.05515071804350917,1.0
e,0.05518626475188398,1.0
e,0.055257358168633586,1.0
e,0.055292904877008386,1.0
e,0.0554084316792265,1.0
e,0.0554262050334139,1.0
e,0.05591497227356747,1.0
e,0.05594163230484857,1.0
e,0.056003839044504476,1.0
e,0.056021612398691883,1.0
e,0.05611936584672259,1.0
e,0.0561549125550974,1.0
e,0.0561815725863785,1.0
e,0.0561993459405659,1.0
e,0.056288212711502916,1.0
e,0.05630598606569032,1.0
e,0.056385966159533625,1.0
e,0.05640373951372103,1.0
e,0.05643039954500213,1.0
e,0.05660813308687616,1.0
e,0.056679226503625765,1.0
e,0.056688113180719465,1.0
e,0.056705886534906866,1.0
e,0.05674143324328167,1.0
e,0.056768093274562774,1.0
e,0.05679475330584388,1.0
e,0.05683030001421868,1.0
e,0.0569280534622494,1.0
e,0.0569547134935305,1.0
e,0.057016920233186406,1.0
e,0.05704358026446751,1.0
e,0.057061353618654914,1.0
e,0.05712356035831082,1.0
e,0.05714133371249822,1.0
e,0.05723020048343523,1.0
e,0.05724797383762264,1.0
e,0.057399047348215555,1.0
e,0.05745236741077776,1.0
e,0.05762121427555808,1.0
e,0.05767453433812029,1.0
e,0.057727854400682496,1.0
e,0.057807834494525805,1.0
e,0.05785226787999431,1.0
e,0.05787004123418171,1.0
e,0.05795890800511873,1.0
e,0.05807443480733684,1.0
e,0.05822550831792976,1.0
e,0.05826105502630456,1.0
e,0.05826994170339826,1.0
e,0.05829660173467937,1.0
e,0.05831437508886677,1.0
e,0.05833214844305417,1.0
e,0.05834103512014788,1.0
e,0.05835880847433528,1.0
e,0.058438788568178586,1.0
e,0.058456561922365986,1.0
e,0.05846544859945969,1.0
e,0.05860763543295891,1.0
e,0.05866095549552112,1.0
e,0.05867872884970852,1.0
e,0.05870538888098962,1.0
e,0.058723162235177026,1.0
e,0.058847575714488835,1.0
e,0.05890978245414474,1.0
e,0.05896310251670695,1.0
e,0.05899864922508176,1.0
e,0.05903419593345656,1.0
e,0.05908751599601877,1.0
e,0.059131949381487275,1.0
e,0.059158609412768376,1.0
e,0.0593096829233613,1.0
e,0.0593274562775487,1.0
e,0.05938077634011091,1.0
e,0.059549623204891225,1.0
e,0.05971847006967155,1.0
e,0.05974513010095265,1.0
e,0.05980733684060856,1.0
e,0.059833996871889665,1.0
e,0.059860656903170766,1.0
e,0.059878430257358166,1.0
e,0.05990509028863927,1.0
e,0.059922863642826674,1.0
e,0.06002061709085739,1.0
e,0.06005616379923219,1.0
e,0.060242784018199914,1.0
e,0.060251670695293615,1.0
e,0.060269444049481015,1.0
e,0.06040274420588654,1.0
e,0.06042940423716764,1.0
e,0.06063379781032276,1.0
e,0.060651571164510164,1.0
e,0.06082041802929049,1.0
e,0.06083819138347789,1.0
e,0.060855964737665295,1.0
e,0.060891511446040096,1.0
e,0.060909284800227496,1.0
e,0.060962604862789704,1.0
e,0.06108701834210152,1.0
e,0.06110479169628892,1.0
e,0.06114033840466373,1.0
e,0.06120254514431964,1.0
e,0.06122031849850704,1.0
e,0.06138916536328736,1.0
e,0.06140693871747476,1.0
e,0.06146914545713067,1.0
e,0.06149580548841177,1.0
e,0.06152246551969288,1.0
e,0.06154912555097398,1.0
e,0.061566898905161385,1.0
e,0.061602445613536186,1.0
e,0.061620218967723586,1.0
e,0.06186015924925352,1.0
e,0.06187793260344092,1.0
e,0.06192236598890943,1.0
e,0.061975686051471635,1.0
e,0.061993459405659035,1.0
e,0.062011232759846435,1.0
e,0.06202011943694014,1.0
e,0.06204677946822124,1.0
e,0.06212675956206455,1.0
e,0.06215341959334566,1.0
e,0.06223339968718897,1.0
e,0.062286719749751175,1.0
e,0.062304493103938575,1.0
e,0.062402246551969284,1.0
e,0.06242890658325039,1.0
e,0.0624911133229063,1.0
e,0.0625088866770937,1.0
e,0.06258886677093702,1.0
e,0.06260664012512442,1.0
e,0.06284658040665435,1.0
e,0.06286435376084175,1.0
e,0.06305986065690317,1.0
e,0.06309540736527798,1.0
e,0.0632909142613394,1.0
e,0.06337978103227641,1.0
e,0.06338866770937011,1.0
e,0.06345976112611972,1.0
e,0.06361083463671265,1.0
e,0.06362860799090005,1.0
e,0.06369970140764965,1.0
e,0.06371747476183705,1.0
e,0.06376190814730556,1.0
e,0.06378856817858666,1.0
e,0.06394852836627328,1.0
e,0.06396630172046068,1.0
e,0.0640373951372103,1.0
e,0.0640640551684914,1.0
e,0.0640818285226788,1.0
e,0.0640996018768662,1.0
e,0.06439286222095834,1.0
e,0.06441063557514574,1.0
e,0.06442840892933314,1.0
e,0.06446395563770795,1.0
e,0.06450838902317646,1.0
e,0.06458836911701976,1.0
e,0.06460614247120716,1.0
e,0.06462391582539456,1.0
e,0.06468612256505048,1.0
e,0.06471278259633158,1.0
e,0.06472166927342528,1.0
e,0.06474832930470638,1.0
e,0.0648016493672686,1.0
e,0.064819422721456,1.0
e,0.06495272287786151,1.0
e,0.06500604294042371,1.0
e,0.06505936300298593,1.0
e,0.06510379638845443,1.0
e,0.06512156974264183,1.0
e,0.06513934309682923,1.0
e,0.06530818996160956,1.0
e,0.06532596331579696,1.0
e,0.06565477036826389,1.0
e,0.06567254372245131,1.0
e,0.06585027726432532,1.0
e,0.06587693729560642,1.0
e,0.06588582397270012,1.0
e,0.06591248400398123,1.0
e,0.06597469074363714,1.0
e,0.06610799090004266,1.0
e,0.06612576425423006,1.0
e,0.06613465093132376,1.0
e,0.06615242428551116,1.0
e,0.06623240437935447,1.0
e,0.06626795108772927,1.0
e,0.06628572444191667,1.0
e,0.06630349779610407,1.0
e,0.06632127115029149,1.0
e,0.06633904450447889,1.0
e,0.06634793118157259,1.0
e,0.06637459121285369,1.0
e,0.06639236456704109,1.0
e,0.06641902459832219,1.0
e,0.06643679795250959,1.0
e,0.0664901180150718,1.0
e,0.0665078913692592,1.0
e,0.06664119152566472,1.0
e,0.06665896487985212,1.0
e,0.06666785155694582,1.0
e,0.06668562491113322,1.0
e,0.06673005829660174,1.0
e,0.06674783165078914,1.0
e,0.06694333854685056,1.0
e,0.06696111190103797,1.0
e,0.06699665860941277,1.0
e,0.06701443196360017,1.0
e,0.06706775202616237,1.0
e,0.06708552538034979,1.0
e,0.0672988056305986,1.0
e,0.0673254656618797,1.0
e,0.06751208588084744,1.0
e,0.06764538603725295,1.0
e,0.06767204606853405,1.0
e,0.06769870609981515,1.0
e,0.06794753305843879,1.0
e,0.0680541731835632,1.0
e,0.0680719465377506,1.0
e,0.0681074932461254,1.0
e,0.06813415327740652,1.0
e,0.06824079340253092,1.0
e,0.06825856675671833,1.0
e,0.06832077349637423,1.0
e,0.06837409355893644,1.0
e,0.06842741362149865,1.0
e,0.06844518697568605,1.0
e,0.06853405374662307,1.0
e,0.06855182710081047,1.0
e,0.06872067396559078,1.0
e,0.06873844731977818,1.0
e,0.0687651073510593,1.0
e,0.0687828807052467,1.0
e,0.0687917673823404,1.0
e,0.0688095407365278,1.0
e,0.06886286079909,1.0
e,0.06889840750746482,1.0
e,0.06915612114318215,1.0
e,0.06920055452865065,1.0
e,0.06933385468505616,1.0
e,0.06935162803924357,1.0
e,0.06938717474761837,1.0
e,0.06940494810180577,1.0
e,0.06943160813308688,1.0
e,0.06944938148727428,1.0
e,0.069547134935305,1.0
e,0.0695649082894924,1.0
e,0.0695915683207735,1.0
e,0.0696093416749609,1.0
e,0.069636001706242,1.0
e,0.0696537750604294,1.0
e,0.0696626617375231,1.0
e,0.06969820844589791,1.0
e,0.06979596189392862,1.0
e,0.06981373524811603,1.0
e,0.06984039527939713,1.0
e,0.06985816863358453,1.0
e,0.06997369543580265,1.0
e,0.07000035546708375,1.0
e,0.0703291625195507,1.0
e,0.0703735959050192,1.0
e,0.0703913692592066,1.0
e,0.0704269159675814,1.0
e,0.07048023603014361,1.0
e,0.07049800938433101,1.0
e,0.07056910280108061,1.0
e,0.07059576283236173,1.0
e,0.07068462960329873,1.0
e,0.07071128963457984,1.0
e,0.07072906298876724,1.0
e,0.07081792975970425,1.0
e,0.07087124982226646,1.0
e,0.07093345656192236,1.0
e,0.07096011659320348,1.0
e,0.07102232333285938,1.0
e,0.07106675671832788,1.0
e,0.07109341674960899,1.0
e,0.07111119010379639,1.0
e,0.07112007678089009,1.0
e,0.0711467368121712,1.0
e,0.0711911701976397,1.0
e,0.07123560358310821,1.0
e,0.07139556377079483,1.0
e,0.07143111047916963,1.0
e,0.07144888383335703,1.0
e,0.07148443054173184,1.0
e,0.07157329731266884,1.0
